,stn_name,stn_id,stn_lon,stn_lat,stn_ele,stn_obs_hgt,stn_mnet_id,stn_tmzn,stn_datetime_start,stn_datetime_end,stn_notes
397,SAN LUIS OBISPO COAST,TT409,-121.114194,35.605028,228.0,6.1,2,America/Los_Angeles,2017-01-19 20:36:00,2017-10-20 19:33:00, 
396,BLUE MTN LOOKOUT,ULBC1,-120.364694,38.342333,6043.0,6.1,2,America/Los_Angeles,2016-08-24 19:36:00,2017-07-10 15:33:00, 
358,PANTHER SPRINGS,PSWC1,-121.775972,40.241983,3344.0,6.1,2,America/Los_Angeles,2012-08-15 00:00:00,2017-10-20 19:21:00, 
395,NOVATO FIRE - ROBINHOOD,NVHC1,-122.549806,38.1125,482.0,6.1,2,America/Los_Angeles,2016-01-21 20:14:00,2017-10-20 19:31:00, 
393,SKYLAND,SKYN2,-119.940861,39.023,6599.0,6.1,2,America/Los_Angeles,2016-08-15 19:21:00,2017-07-10 17:14:00, 
392,CALFIRE 511,TT309,-121.263,38.925861,208.0,6.1,2,America/Los_Angeles,2015-06-03 18:51:00,2017-10-20 19:45:00, 
391,COLBY MOUNTAIN,CBXC1,-121.522522,40.145903,6004.0,6.1,2,America/Los_Angeles,2015-06-08 17:32:00,2017-10-20 19:27:00, 
389,ENF05 PORTABLE,TT260,-120.369,38.842017,5080.0,6.1,2,America/Los_Angeles,2015-07-16 18:30:00,2017-10-20 19:29:00, 
388,MDF08 PORTABLE,TT249,-120.806083,41.986317,5390.0,6.1,2,America/Los_Angeles,2014-01-15 00:00:00,2017-10-20 19:35:00, 
387,LAKE COUNTY RAWS1,LKRC1,-122.740511,38.80645,4724.0,6.1,2,America/Los_Angeles,2013-08-09 00:00:00,2017-10-20 19:05:00, 
386,STF04 PORTABLE,TT209,-119.7956,38.3134,8400.0,6.1,2,America/Los_Angeles,2013-06-27 00:00:00,2017-10-18 20:29:00, 
394,MDF07 PORTABLE,TT340,-121.392817,41.60515,4480.0,6.1,2,America/Los_Angeles,2015-09-30 12:18:00,2017-10-20 19:15:00, 
307,CAMP SIX,CSXC1,-123.876481,41.830842,3698.0,6.1,2,America/Los_Angeles,2004-07-13 00:00:00,2017-10-20 18:59:00, 
357,HUMBUG SUMMIT,HMRC1,-121.382661,40.109517,6714.0,6.1,2,America/Los_Angeles,2012-07-24 00:00:00,2017-10-20 19:21:00, 
354,DUTCH-INDY,DUIC1,-123.444069,41.643533,2296.0,6.1,2,America/Los_Angeles,2010-07-15 00:00:00,2017-10-20 18:56:00, 
326,SAN LUIS PORTABLE,TS623,-120.803889,37.066389,70.0,6.1,2,America/Los_Angeles,2006-10-16 00:00:00,2017-10-20 19:34:00, 
325,WAWONA,WWNC1,-119.644972,37.534472,4309.0,6.1,2,America/Los_Angeles,2006-06-06 00:00:00,2017-10-20 18:51:00, 
324,EL PORTAL,EPWC1,-119.787917,37.675333,2073.0,6.1,2,America/Los_Angeles,2006-06-28 00:00:00,2017-10-20 18:51:00, 
323,PEPPERMINT,PEPC1,-118.541364,36.073397,7385.0,6.1,2,America/Los_Angeles,2006-05-25 00:00:00,2017-10-20 18:58:00, 
322,KNEELAND,KNNC1,-123.928294,40.719944,2737.0,6.1,2,America/Los_Angeles,2006-03-11 00:00:00,2017-10-20 18:55:00, 
321,ASH MOUNTAIN,TSHC1,-118.825278,36.491389,1730.0,6.1,2,America/Los_Angeles,2006-03-21 00:00:00,2017-10-20 19:04:00, 
320,BEAR FLAT,FLAC1,-120.314022,41.295317,5972.0,6.1,2,America/Los_Angeles,2005-07-12 00:00:00,2017-10-20 19:06:00, 
319,SAC NWR QD,NWQC1,-122.183889,39.446111,95.0,6.1,2,America/Los_Angeles,2005-07-12 00:00:00,2017-10-20 18:52:00, 
318,SHIP MTN,SHXC1,-123.793472,41.729028,5151.0,6.1,2,America/Los_Angeles,2005-08-30 00:00:00,2017-10-20 18:57:00, 
317,ENF02 PORTABLE,TS445,-120.261528,38.537417,6045.0,6.1,2,America/Los_Angeles,2005-10-18 00:00:00,2017-10-20 19:36:00, 
316,ARB1 PORTABLE,TS392,-122.682339,38.815719,3580.0,6.1,2,America/Los_Angeles,2005-02-25 00:00:00,2017-10-19 20:53:00, 
315,ARB3 PORTABLE,TS388,-121.491111,39.542222,910.0,6.1,2,America/Los_Angeles,2005-02-25 00:00:00,2017-10-20 18:53:00, 
314,ARB2 PORTABLE,ANUC1,-120.786719,38.353786,1465.0,6.1,2,America/Los_Angeles,2005-02-25 00:00:00,2017-10-20 18:53:00, 
313,MNF03 PORTABLE,TS378,-122.671267,39.35925,2220.0,6.1,2,America/Los_Angeles,2005-07-27 00:00:00,2017-10-20 19:28:00, 
312,PIUTES,PIVC1,-118.278825,35.444508,6475.0,6.1,2,America/Los_Angeles,2004-11-24 00:00:00,2017-10-20 18:51:00, 
327,SHF02 PORTABLE,TS624,-123.057778,40.808333,2180.0,6.1,2,America/Los_Angeles,2006-08-21 00:00:00,2017-09-23 21:27:00, 
328,COLD SPRINGS,CSZC1,-120.319389,41.781422,6379.0,6.1,2,America/Los_Angeles,2006-10-03 00:00:00,2017-10-20 18:58:00, 
329,KRN02,TMNC1,-118.481111,35.071389,5672.0,6.1,2,America/Los_Angeles,2006-11-20 00:00:00,2017-10-20 18:53:00, 
330,LYNCH CANYON,LYQC1,-118.405,35.611667,3141.0,6.1,2,America/Los_Angeles,2007-01-12 00:00:00,2017-10-20 19:18:00, 
353,LNF08 PORTABLE,TS924,-121.198306,40.862583,5257.0,6.1,2,America/Los_Angeles,2010-07-12 00:00:00,2017-10-20 19:08:00, 
352,HOMEWOOD,HMDC1,-120.171153,39.0835,7121.0,6.1,2,America/Los_Angeles,2010-06-23 00:00:00,2017-10-20 15:19:00, 
351,KNOX 2,KNXN2,-119.963,39.272833,7568.0,6.1,2,America/Los_Angeles,2010-06-21 00:00:00,2017-10-20 19:19:00, 
348,ENF03 PORTABLE,TS903,-120.729289,38.825261,2713.0,6.1,2,America/Los_Angeles,2010-05-20 00:00:00,2017-10-20 19:37:00, 
347,SHF08 Portable,TS901,-122.1577,40.779,2249.0,6.1,2,America/Los_Angeles,2010-07-26 00:00:00,2017-10-20 19:35:00, 
230,SEEDORCHARD,FSHC1,-120.731667,39.091389,4355.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 19:33:00, 
341,BRUSH MOUNTAIN,BHTC1,-123.668819,40.913933,3941.0,6.1,2,America/Los_Angeles,2010-01-01 00:00:00,2017-10-20 19:46:00, 
355,LNF09 PORTABLE,POBC1,-121.38,40.528,3900.0,6.1,2,America/Los_Angeles,2010-09-20 00:00:00,2017-10-20 19:09:00, 
340,ALTAMONT,AATC1,-121.609333,37.693028,1436.0,6.1,2,America/Los_Angeles,2009-05-22 00:00:00,2017-10-20 19:12:00, 
338,TWISSELMAN,TWMC1,-119.823333,35.3625,3232.0,6.1,2,America/Los_Angeles,2008-11-21 00:00:00,2017-10-20 19:13:00, 
337,HART FLAT,HFLC1,-118.600278,35.251111,2685.0,6.1,2,America/Los_Angeles,2008-11-22 00:00:00,2017-10-20 19:13:00, 
336,SRF52 PORTABLE,TS777,-123.534567,41.252267,2157.0,6.1,2,America/Los_Angeles,2008-09-15 00:00:00,2017-10-07 23:04:00, 
335,SNF01 PORTABLE,TS748,-119.146533,37.055967,5833.0,6.1,2,America/Los_Angeles,2010-06-21 00:00:00,2017-10-20 19:28:00, 
333,SANJOSE,RJSC1,-121.806944,37.398333,675.0,6.1,2,America/Los_Angeles,2008-03-10 00:00:00,2017-10-20 18:52:00, 
332,SUGARLOAF (ENF),SKBC1,-120.310514,38.784597,5653.0,6.1,2,America/Los_Angeles,2010-01-01 00:00:00,2017-10-20 19:23:00, 
331,DEXTER,DEXC1,-118.771892,37.838878,7981.0,6.1,2,America/Los_Angeles,2010-01-01 00:00:00,2017-10-20 18:53:00, 
339,WOODY,WOCC1,-118.8325,35.706111,1591.0,6.1,2,America/Los_Angeles,2010-02-01 00:00:00,2017-10-20 19:13:00, 
229,FENCE MEADOW,FNWC1,-119.175558,36.962128,5240.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 19:00:00, 
202,OAK OPENING,OORC1,-118.701717,36.175294,3091.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:12:00, 
227,CEDAR GROVE,CGVC1,-118.656111,36.787778,4720.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 19:00:00, 
115,LADDER BUTTE,LDRC1,-121.296506,40.807106,5672.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:53:00, 
114,LA PANZA,LPZC1,-120.188094,35.380725,1633.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:54:00, 
113,LA HONDA,LAHC1,-122.255253,37.305233,804.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:07:00, 
112,KNOXVILLE CREEK,KNXC1,-122.417222,38.861944,2200.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:09:00, 
111,KETTLEMAN HILLS,KTLC1,-120.054833,36.031139,810.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:50:00, 
110,RIVERKERN,KRNC1,-118.433739,35.7772,3044.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:57:00, 
109,JUNIPER CREEK,JPRC1,-120.472806,41.332667,4636.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 18:52:00, 
108,JUANITA LAKE,JTAC1,-122.1097,41.8019,5173.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:17:00, 
116,LAS TABLAS,TABC1,-120.9241,35.656447,967.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:07:00, 
107,JAWBONE,JWBC1,-118.226778,35.294889,4545.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:14:00, 
105,HIGH GLADE LOOKOUT,HGLC1,-122.809989,39.208897,4807.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:36:00, 
104,HERNANDEZ,HDZC1,-120.855819,36.382542,3733.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:07:00, 
103,HELL HOLE,HLLC1,-120.419886,39.069711,5240.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:09:00, 
102,HAWKEYE,HWKC1,-122.837058,38.735086,2024.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:56:00, 
101,HASTINGS,CAHC1,-121.551594,36.3885,1885.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:11:00, 
100,GREEN SPRING,GNSC1,-120.503106,37.834181,1108.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:03:00, 
99,GRASSHOPPER,GRSC1,-120.784372,40.781694,6158.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:47:00, 
98,FRIEND MTN.,FMOC1,-123.343197,40.505522,4418.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:16:00, 
106,HORSE LAKE,HLKC1,-120.477778,40.623333,5100.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 19:40:00, 
97,FOUNTAIN SPRINGS,FTNC1,-118.915594,35.891161,794.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
117,LAS TRAMPAS,LTRC1,-122.066944,37.833889,1760.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
119,LAUFMAN,LAFC1,-120.353333,40.141667,4800.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:10:00, 
137,OWENS CAMP,OWNC1,-120.241583,38.735819,5240.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:02:00, 
136,OAKLAND SOUTH,OKSC1,-122.144722,37.786111,1095.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:33:00, 
135,OAKLAND NORTH,ONOC1,-122.220833,37.865,1403.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:33:00, 
134,OAK MOUNTAIN,OMTC1,-121.984431,41.006331,2646.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:26:00, 
133,OAK KNOLL,OKNC1,-122.850153,41.838358,1953.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 19:22:00, 
132,OAK CREEK,IDPC1,-118.265556,36.843611,4900.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:42:00, 
131,MOUNT ZION,MTZC1,-120.652403,38.390064,2967.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:56:00, 
130,BIRD SPRINGS PASS,BIJC1,-118.140333,35.535861,6360.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:27:00, 
118,LASSEN LODGE,LSNC1,-121.713733,40.344144,4159.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 18:50:00, 
129,METCALF GAP,MCFC1,-119.767894,37.4094,3118.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:02:00, 
127,MARIPOSA,MPOC1,-119.986794,37.504025,2231.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:07:00, 
126,MANZANITA LAKE,VIOC1,-121.580153,40.541492,5732.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:52:00, 
125,MALLORY RIDGE,LVMC1,-121.778889,37.817222,1948.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:02:00, 
124,LYONS VALLEY,COWC1,-123.073333,39.125833,3355.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:01:00, 
123,LOS GATOS,LSGC1,-121.950833,37.204167,1842.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:32:00, 
122,LOS BANOS,SLRC1,-121.053094,37.0548,323.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:02:00, 
121,LOS ALTOS,LOAC1,-122.141667,37.354722,539.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:10:00, 
120,LINCOLN,LICC1,-121.266689,38.881031,210.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:13:00, 
128,MARKLEEVILLE,MKEC1,-119.774972,38.690444,5501.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:48:00, 
138,PANOCHE ROAD,PCEC1,-120.765872,36.727136,2055.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:27:00, 
96,FANCHER CREEK,FCHC1,-119.475719,36.8837,916.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
94,EEL RIVER (MNF),EELC1,-123.0825,39.825278,1500.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:45:00, 
71,BOONVILLE,BNVC1,-123.348464,38.987356,644.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:50:00, 
70,BOGARD R.S.,BOGC1,-121.077947,40.592075,5673.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
69,BLUE DOOR,BDOC1,-120.337528,41.054083,5927.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 18:59:00, 
68,BLACK DIAMOND,PIBC1,-121.884444,37.95,1600.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
67,BIG BAR,BGBC1,-123.249178,40.742164,1722.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:20:00, 
66,BENTON,BETC1,-118.478528,37.843333,5450.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
65,BEN LOMOND,BNDC1,-122.172606,37.130936,2598.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:50:00, 
64,BEN BOLT,BENC1,-120.933622,38.590836,905.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:59:00, 
72,BRANCH MOUNTAIN,BRHC1,-120.084989,35.185233,3770.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:35:00, 
63,BEAVER,COKC1,-120.315817,38.481903,4651.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:17:00, 
61,BARNABY,BBEC1,-122.702222,38.028056,810.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:11:00, 
60,BANGOR,BNGC1,-121.386228,39.380747,803.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 18:51:00, 
59,BALD MTN LOC,BDMC1,-120.705222,38.904167,4613.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:36:00, 
58,ASH CREEK,MCCC1,-121.980569,41.276808,3677.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
57,ARROYO SECO,ASRC1,-121.479881,36.235481,879.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:04:00, 
56,ARROYO GRANDE,ARGC1,-120.392719,35.179147,1048.0,6.1,2,America/Los_Angeles,2000-06-23 00:00:00,2017-10-20 18:54:00, 
55,ALDER SPRINGS,ECKC1,-122.724533,39.651617,4543.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:24:00, 
54,ALDER POINT,ALDC1,-123.591061,40.186017,1059.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:51:00, 
62,BEAR PEAK,BPKC1,-118.075556,35.881944,8228.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:10:00, 
95,BANNER ROAD,ESPC1,-120.48975,38.284417,2803.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:13:00, 
73,BRAZIE RANCH,BZRC1,-122.599903,41.675756,3090.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:54:00, 
75,BROOKS,BKSC1,-122.144686,38.738364,354.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:59:00, 
93,DOYLE,DYLC1,-120.093722,40.058861,4320.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 19:11:00, 
92,READER RANCH,RRRC1,-121.11725,39.303514,1968.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:13:00, 
91,DIABLO GRANDE,DBLC1,-121.295381,37.329269,1861.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
90,DEVILS GARDEN,ATSC1,-120.672544,41.528394,5049.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:55:00, 
89,CRESTVIEW,CRVC1,-118.996581,37.737447,7570.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:53:00, 
88,CRAZY PEAK,CRZC1,-123.612222,41.976389,3970.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:38:00, 
87,COUNTY LINE,WISC1,-122.411694,39.018833,2085.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:36:00, 
86,CORRALITOS,CTOC1,-121.804881,36.990856,327.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:27:00, 
74,BRIONES,PLEC1,-122.117778,37.934167,1450.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
85,CORNING,CRGC1,-122.169733,39.938944,289.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:55:00, 
83,COHASSET,CSTC1,-121.768983,39.871836,1733.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:51:00, 
82,OPENSHAW,CICC1,-121.635161,39.589833,268.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:54:00, 
81,CHESTER,CESC1,-121.243939,40.292608,4547.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:02:00, 
80,CRANE,CNFC1,-119.820561,37.759469,6634.0,6.1,2,America/Los_Angeles,2000-04-26 00:00:00,2017-10-20 19:00:00, 
79,CARRIZO,CAZC1,-119.773222,35.096528,2490.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
78,CALLAHAN #2,CLNC1,-122.825525,41.299739,3910.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:16:00, 
77,CALAVERAS ROAD,PEAC1,-121.843889,37.553056,1230.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:18:00, 
76,BULL FLAT,BUFC1,-120.115083,40.481472,4678.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 19:40:00, 
84,COOSKIE MOUNTAIN,PTEC1,-124.266028,40.256833,2945.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:08:00, 
139,PARK RIDGE,PRGC1,-118.9425,36.724167,7540.0,6.1,2,America/Los_Angeles,2000-05-30 00:00:00,2017-10-20 19:00:00, 
140,PARKFIELD,PKFC1,-120.433286,35.898306,1525.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:55:00, 
141,PATTYMOCUS,PMCC1,-122.874689,40.286083,3772.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:35:00, 
204,RATTLESNAKE,MKGC1,-118.421667,36.406944,8600.0,6.1,2,America/Los_Angeles,2001-06-11 00:00:00,2017-10-04 16:11:00, 
203,PINNACLES,PCLC1,-121.147278,36.47075,1322.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:37:00, 
403,CALFIRE PORTABLE 34,TT469,-120.6825,35.326111,381.0,6.1,2,America/Los_Angeles,2017-08-30 20:16:00,2017-10-20 19:14:00, 
201,NORTH FORK,NFRC1,-119.505847,37.233069,2721.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 18:55:00, 
200,MT. SHASTA,MSAC1,-122.316561,41.315336,3573.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 18:54:00, 
199,MOUNTAIN REST,MTQC1,-119.372089,37.054114,4110.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 18:52:00, 
198,MAD RIVER,MDDC1,-123.523775,40.462994,2873.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 18:53:00, 
197,JOHNSONDALE,JSNC1,-118.540739,35.971133,4684.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 18:55:00, 
205,RODEO VALLEY,RDVC1,-123.321292,39.667958,2428.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:28:00, 
196,INDIAN WELL,IDWC1,-121.506389,41.711667,4777.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:01:00, 
194,KNF92 (PATTERSON RIDGE),TR139,-122.992778,41.497333,6400.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-09-21 15:45:00, 
193,BLUE MOUNTAIN,BMUC1,-120.863381,41.829908,5746.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:27:00, 
192,EAGLE PEAK,EPKC1,-122.641944,39.926944,3713.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:03:00, 
191,COLLINS BALDY,CLBC1,-122.951819,41.774964,5476.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:31:00, 
190,HIDDEN VALLEY,HDVC1,-120.626944,40.441917,4452.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 19:11:00, 
189,BLACKROCK,BKRC1,-118.261081,36.093453,8114.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 18:52:00, 
188,MINARETS,MTTC1,-119.345853,37.40715,5313.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:59:00, 
187,MAJUBA,MJBN2,-118.519889,40.77275,5293.0,6.1,2,America/Los_Angeles,1997-01-01 00:00:00,2017-10-20 19:47:00, 
195,HAYFORK,HYFC1,-123.165133,40.548514,2325.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:24:00, 
186,TEXAS SPRINGS,TEXN2,-118.451361,41.800861,5760.0,6.1,2,America/Los_Angeles,1997-01-01 00:00:00,2017-10-20 19:38:00, 
206,RUSH CREEK,RSHC1,-120.869606,41.288078,5543.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:03:00, 
208,UHL,UHLC1,-118.648336,35.886675,3768.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 18:59:00, 
226,CALFIRE PORTABLE 27,TR113,-120.552806,38.746417,4033.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-11 15:52:00, 
225,CALFIRE PORTABLE 12,TR112,-123.16,39.232,2800.0,6.1,2,America/Los_Angeles,2001-10-31 00:00:00,2017-10-19 16:25:00, 
224,CALFIRE PORTABLE 22,TR107,-120.303817,40.351517,3990.0,6.1,2,America/Los_Angeles,2001-10-11 00:00:00,2017-10-20 19:49:00, 
223,CFA RAWS,CFAC1,-120.930278,38.38,660.0,6.1,2,America/Los_Angeles,2001-09-07 00:00:00,2017-10-20 19:05:00, 
222,CATHEYS VALLEY,CVBC1,-120.076967,37.380242,1234.0,6.1,2,America/Los_Angeles,2001-12-11 00:00:00,2017-10-20 19:27:00, 
221,CARPENTER RIDGE,CDEC1,-121.584,40.068656,4816.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 18:54:00, 
220,BLUE RIDGE (KNF),BUGC1,-123.188969,41.269094,5859.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 18:51:00, 
219,PNF13 PORTABLE,TR999,-120.761633,39.77025,6881.0,6.1,2,America/Los_Angeles,2002-04-09 00:00:00,2017-10-20 19:34:00, 
207,SUGARLOAF (SHF),SLFC1,-122.434833,40.915961,3259.0,6.1,2,America/Los_Angeles,2001-06-01 00:00:00,2017-10-20 19:19:00, 
218,BATTERSON,BSNC1,-119.629531,37.378422,3176.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 19:48:00, 
216,BACKBONE,BABC1,-123.142514,40.889286,4609.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 19:32:00, 
215,ARBUCKLE BASIN,PLIC1,-122.830933,40.437836,2452.0,6.1,2,America/Los_Angeles,2001-12-11 00:00:00,2017-10-20 18:54:00, 
214,DOG VALLEY,DOGC1,-120.047778,39.561944,5976.0,6.1,2,America/Los_Angeles,2001-05-02 00:00:00,2017-10-20 19:49:00, 
213,WALKER,WALC1,-119.459167,38.565278,5440.0,6.1,2,America/Los_Angeles,2001-04-19 00:00:00,2017-10-20 19:48:00, 
212,PINEHURST,PHRC1,-119.018703,36.697333,4066.0,6.1,2,America/Los_Angeles,2001-04-19 00:00:00,2017-10-20 18:58:00, 
211,SURPRISE VALLEY,SSYC1,-120.161444,41.622278,4591.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:39:00, 
